# time_in_ns	wl_increment_in_kT
15.510	0.019531
15.520	0.019531
15.530	0.019531
15.540	0.019531
15.550	0.019531
15.560	0.019531
15.570	0.019531
15.580	0.019531
15.590	0.019531
15.600	0.019531
15.610	0.019531
15.620	0.019531
15.630	0.019531
15.640	0.019531
15.650	0.019531
15.660	0.019531
15.670	0.019531
15.680	0.019531
15.690	0.019531
15.700	0.019531
15.710	0.019531
15.720	0.019531
15.730	0.019531
15.740	0.019531
15.750	0.019531
15.760	0.019531
15.770	0.019531
15.780	0.019531
15.790	0.019531
15.800	0.019531
15.810	0.019531
15.820	0.019531
15.830	0.019531
15.840	0.019531
15.850	0.019531
15.860	0.019531
15.870	0.019531
15.880	0.019531
15.890	0.019531
15.900	0.019531
15.910	0.019531
15.920	0.019531
15.930	0.019531
15.940	0.019531
15.950	0.019531
15.960	0.019531
15.970	0.019531
15.980	0.019531
15.990	0.019531
16.000	0.019531
16.010	0.019531
16.020	0.019531
16.030	0.019531
16.040	0.019531
16.050	0.019531
16.060	0.019531
16.070	0.019531
16.080	0.019531
16.090	0.019531
16.100	0.019531
16.110	0.019531
16.120	0.019531
16.130	0.019531
16.140	0.019531
16.150	0.019531
16.160	0.019531
16.170	0.019531
16.180	0.019531
16.190	0.019531
16.200	0.019531
16.210	0.019531
16.220	0.019531
16.230	0.019531
16.240	0.019531
16.250	0.019531
16.260	0.019531
16.270	0.019531
16.280	0.019531
16.290	0.019531
16.300	0.019531
16.310	0.019531
16.320	0.019531
16.330	0.019531
16.340	0.019531
16.350	0.019531
16.360	0.019531
16.370	0.019531
16.380	0.019531
16.390	0.019531
16.400	0.019531
16.410	0.019531
16.420	0.019531
16.430	0.019531
16.440	0.019531
16.450	0.019531
16.460	0.019531
16.470	0.019531
16.480	0.019531
16.490	0.019531
16.500	0.019531
16.510	0.019531
16.520	0.019531
16.530	0.019531
16.540	0.019531
16.550	0.019531
16.560	0.019531
16.570	0.019531
16.580	0.019531
16.590	0.019531
16.600	0.019531
16.610	0.019531
16.620	0.019531
16.630	0.019531
16.640	0.019531
16.650	0.019531
16.660	0.019531
16.670	0.019531
16.680	0.019531
16.690	0.019531
16.700	0.019531
16.710	0.019531
16.720	0.019531
16.730	0.019531
16.740	0.019531
16.750	0.019531
16.760	0.019531
16.770	0.019531
16.780	0.019531
16.790	0.019531
16.800	0.019531
16.810	0.019531
16.820	0.019531
16.830	0.019531
16.840	0.019531
16.850	0.019531
16.860	0.019531
16.870	0.019531
16.880	0.019531
16.890	0.019531
16.900	0.019531
16.910	0.019531
16.920	0.019531
16.930	0.019531
16.940	0.019531
16.950	0.019531
16.960	0.019531
16.970	0.019531
16.980	0.019531
16.990	0.019531
17.000	0.019531
17.010	0.019531
17.020	0.019531
17.030	0.019531
17.040	0.019531
17.050	0.019531
17.060	0.019531
17.070	0.019531
17.080	0.019531
17.090	0.019531
17.100	0.019531
17.110	0.019531
17.120	0.019531
17.130	0.019531
17.140	0.019531
17.150	0.019531
17.160	0.019531
17.170	0.019531
17.180	0.019531
17.190	0.019531
17.200	0.019531
17.210	0.019531
17.220	0.019531
17.230	0.019531
17.240	0.019531
17.250	0.019531
17.260	0.019531
17.270	0.019531
17.280	0.019531
17.290	0.019531
17.300	0.019531
17.310	0.019531
17.320	0.019531
17.330	0.019531
17.340	0.019531
17.350	0.019531
17.360	0.019531
17.370	0.019531
17.380	0.019531
17.390	0.019531
17.400	0.019531
17.410	0.019531
17.420	0.019531
17.430	0.019531
17.440	0.019531
17.450	0.019531
17.460	0.019531
17.470	0.019531
17.480	0.019531
17.490	0.019531
17.500	0.019531
17.510	0.019531
17.520	0.019531
17.530	0.019531
17.540	0.019531
17.550	0.019531
17.560	0.019531
17.570	0.019531
17.580	0.019531
17.590	0.019531
17.600	0.019531
17.610	0.019531
17.620	0.019531
17.630	0.019531
17.640	0.019531
17.650	0.019531
17.660	0.019531
17.670	0.019531
17.680	0.019531
17.690	0.019531
17.700	0.019531
17.710	0.019531
17.720	0.019531
17.730	0.019531
17.740	0.019531
17.750	0.019531
17.760	0.019531
17.770	0.019531
17.780	0.019531
17.790	0.019531
17.800	0.019531
17.810	0.019531
17.820	0.019531
17.830	0.019531
17.840	0.019531
17.850	0.019531
17.860	0.019531
17.870	0.019531
17.880	0.019531
17.890	0.019531
17.900	0.019531
17.910	0.019531
17.920	0.019531
17.930	0.019531
17.940	0.019531
17.950	0.019531
17.960	0.019531
17.970	0.019531
17.980	0.019531
17.990	0.019531
18.000	0.019531
18.010	0.019531
18.020	0.019531
18.030	0.019531
18.040	0.019531
18.050	0.019531
18.060	0.019531
18.070	0.019531
18.080	0.019531
18.090	0.019531
18.100	0.019531
18.110	0.019531
18.120	0.019531
18.130	0.019531
18.140	0.019531
18.150	0.019531
18.160	0.019531
18.170	0.019531
18.180	0.019531
18.190	0.019531
18.200	0.019531
18.210	0.019531
18.220	0.019531
18.230	0.019531
18.240	0.019531
18.250	0.019531
18.260	0.019531
18.270	0.019531
18.280	0.019531
18.290	0.019531
18.300	0.019531
18.310	0.019531
18.320	0.019531
18.330	0.019531
18.340	0.019531
18.350	0.019531
18.360	0.019531
18.370	0.019531
18.380	0.019531
18.390	0.019531
18.400	0.019531
18.410	0.019531
18.420	0.019531
18.430	0.019531
18.440	0.019531
18.450	0.019531
18.460	0.019531
18.470	0.019531
18.480	0.019531
18.490	0.019531
18.500	0.019531
18.510	0.019531
18.520	0.019531
18.530	0.019531
18.540	0.019531
18.550	0.019531
18.560	0.019531
18.570	0.019531
18.580	0.019531
18.590	0.019531
18.600	0.019531
18.610	0.019531
18.620	0.019531
18.630	0.019531
18.640	0.019531
18.650	0.019531
18.660	0.019531
18.670	0.019531
18.680	0.019531
18.690	0.019531
18.700	0.019531
18.710	0.019531
18.720	0.019531
18.730	0.019531
18.740	0.019531
18.750	0.019531
18.760	0.019531
18.770	0.019531
18.780	0.019531
18.790	0.019531
18.800	0.019531
18.810	0.019531
18.820	0.019531
18.830	0.019531
18.840	0.019531
18.850	0.019531
18.860	0.019531
18.870	0.019531
18.880	0.019531
18.890	0.019531
18.900	0.019531
18.910	0.019531
18.920	0.019531
18.930	0.019531
18.940	0.019531
18.950	0.019531
18.960	0.019531
18.970	0.019531
18.980	0.019531
18.990	0.019531
19.000	0.019531
19.010	0.019531
19.020	0.019531
19.030	0.019531
19.040	0.019531
19.050	0.019531
19.060	0.019531
19.070	0.019531
19.080	0.019531
19.090	0.019531
19.100	0.019531
19.110	0.019531
19.120	0.019531
19.130	0.019531
19.140	0.019531
19.150	0.019531
19.160	0.019531
19.170	0.019531
19.180	0.019531
19.190	0.019531
19.200	0.019531
19.210	0.019531
19.220	0.019531
19.230	0.019531
19.240	0.019531
19.250	0.019531
19.260	0.019531
19.270	0.019531
19.280	0.019531
19.290	0.019531
19.300	0.019531
19.310	0.019531
19.320	0.019531
19.330	0.019531
19.340	0.019531
19.350	0.019531
19.360	0.019531
19.370	0.019531
19.380	0.019531
19.390	0.019531
19.400	0.019531
19.410	0.019531
19.420	0.019531
19.430	0.019531
19.440	0.019531
19.450	0.019531
19.460	0.019531
19.470	0.019531
19.480	0.019531
19.490	0.019531
19.500	0.019531
19.510	0.019531
19.520	0.019531
19.530	0.019531
19.540	0.019531
19.550	0.019531
19.560	0.019531
19.570	0.019531
19.580	0.019531
19.590	0.019531
19.600	0.019531
19.610	0.019531
19.620	0.019531
19.630	0.019531
19.640	0.019531
19.650	0.019531
19.660	0.019531
19.670	0.019531
19.680	0.019531
19.690	0.019531
19.700	0.019531
19.710	0.019531
19.720	0.019531
19.730	0.019531
19.740	0.019531
19.750	0.019531
19.760	0.019531
19.770	0.019531
19.780	0.019531
19.790	0.019531
19.800	0.019531
19.810	0.019531
19.820	0.019531
19.830	0.019531
19.840	0.019531
19.850	0.019531
19.860	0.019531
19.870	0.019531
19.880	0.019531
19.890	0.019531
19.900	0.019531
19.910	0.019531
19.920	0.019531
19.930	0.019531
19.940	0.019531
19.950	0.019531
19.960	0.019531
19.970	0.019531
19.980	0.019531
19.990	0.019531
20.000	0.019531
20.010	0.019531
20.020	0.019531
20.030	0.019531
20.040	0.019531
20.050	0.019531
20.060	0.019531
20.070	0.019531
20.080	0.019531
20.090	0.019531
20.100	0.019531
20.110	0.019531
20.120	0.019531
20.130	0.019531
20.140	0.019531
20.150	0.019531
20.160	0.019531
20.170	0.019531
20.180	0.019531
20.190	0.019531
20.200	0.019531
20.210	0.019531
20.220	0.019531
20.230	0.019531
20.240	0.019531
20.250	0.019531
20.260	0.019531
20.270	0.019531
20.280	0.019531
20.290	0.019531
20.300	0.019531
20.310	0.019531
20.320	0.019531
20.330	0.019531
20.340	0.019531
20.350	0.019531
20.360	0.019531
20.370	0.019531
20.380	0.019531
20.390	0.019531
20.400	0.019531
20.410	0.019531
20.420	0.009766
20.430	0.009766
20.440	0.009766
20.450	0.009766
20.460	0.009766
20.470	0.009766
20.480	0.009766
20.490	0.009766
20.500	0.009766
20.510	0.009766
20.520	0.009766
20.530	0.009766
20.540	0.009766
20.550	0.009766
20.560	0.009766
20.570	0.009766
20.580	0.009766
20.590	0.009766
20.600	0.009766
20.610	0.009766
20.620	0.009766
20.630	0.009766
20.640	0.009766
20.650	0.009766
20.660	0.009766
20.670	0.009766
20.680	0.009766
20.690	0.009766
20.700	0.009766
20.710	0.009766
20.720	0.009766
20.730	0.009766
20.740	0.009766
20.750	0.009766
20.760	0.009766
20.770	0.009766
20.780	0.009766
20.790	0.009766
20.800	0.009766
20.810	0.009766
20.820	0.009766
20.830	0.009766
20.840	0.009766
20.850	0.009766
20.860	0.009766
20.870	0.009766
20.880	0.009766
20.890	0.009766
20.900	0.009766
20.910	0.009766
20.920	0.009766
20.930	0.009766
20.940	0.009766
20.950	0.009766
20.960	0.009766
20.970	0.009766
20.980	0.009766
20.990	0.009766
21.000	0.009766
21.010	0.009766
21.020	0.009766
21.030	0.009766
21.040	0.009766
21.050	0.009766
21.060	0.009766
21.070	0.009766
21.080	0.009766
21.090	0.009766
21.100	0.009766
21.110	0.009766
21.120	0.009766
21.130	0.009766
21.140	0.009766
21.150	0.009766
21.160	0.009766
21.170	0.009766
21.180	0.009766
21.190	0.009766
21.200	0.009766
21.210	0.009766
21.220	0.009766
21.230	0.009766
21.240	0.009766
21.250	0.009766
21.260	0.009766
21.270	0.009766
21.280	0.009766
21.290	0.009766
21.300	0.009766
21.310	0.009766
21.320	0.009766
21.330	0.009766
21.340	0.009766
21.350	0.009766
21.360	0.009766
21.370	0.009766
21.380	0.009766
21.390	0.009766
21.400	0.009766
21.410	0.009766
21.420	0.009766
21.430	0.009766
21.440	0.009766
21.450	0.009766
21.460	0.009766
21.470	0.009766
21.480	0.009766
21.490	0.009766
21.500	0.009766
21.510	0.009766
21.520	0.009766
21.530	0.009766
21.540	0.009766
21.550	0.009766
21.560	0.009766
21.570	0.009766
21.580	0.009766
21.590	0.009766
21.600	0.009766
21.610	0.009766
21.620	0.009766
21.630	0.009766
21.640	0.009766
21.650	0.009766
21.660	0.009766
21.670	0.009766
21.680	0.009766
21.690	0.009766
21.700	0.009766
21.710	0.009766
21.720	0.009766
21.730	0.009766
21.740	0.009766
21.750	0.009766
21.760	0.009766
21.770	0.009766
21.780	0.009766
21.790	0.009766
21.800	0.009766
21.810	0.009766
21.820	0.009766
21.830	0.009766
21.840	0.009766
21.850	0.009766
21.860	0.009766
21.870	0.009766
21.880	0.009766
21.890	0.009766
21.900	0.009766
21.910	0.009766
21.920	0.009766
21.930	0.009766
21.940	0.009766
21.950	0.009766
21.960	0.009766
21.970	0.009766
21.980	0.009766
21.990	0.009766
22.000	0.009766
22.010	0.009766
22.020	0.009766
22.030	0.009766
22.040	0.009766
22.050	0.009766
22.060	0.009766
22.070	0.009766
22.080	0.009766
22.090	0.009766
22.100	0.009766
22.110	0.009766
22.120	0.009766
22.130	0.009766
22.140	0.009766
22.150	0.009766
22.160	0.009766
22.170	0.009766
22.180	0.009766
22.190	0.009766
22.200	0.009766
22.210	0.009766
22.220	0.009766
22.230	0.009766
22.240	0.009766
22.250	0.009766
22.260	0.009766
22.270	0.009766
22.280	0.009766
22.290	0.009766
22.300	0.009766
22.310	0.009766
22.320	0.009766
22.330	0.009766
22.340	0.009766
22.350	0.009766
22.360	0.009766
22.370	0.009766
22.380	0.009766
22.390	0.009766
22.400	0.009766
22.410	0.009766
22.420	0.009766
22.430	0.009766
22.440	0.009766
22.450	0.009766
22.460	0.009766
22.470	0.009766
22.480	0.009766
22.490	0.009766
22.500	0.009766
22.510	0.009766
22.520	0.009766
22.530	0.009766
22.540	0.009766
22.550	0.009766
22.560	0.009766
22.570	0.009766
22.580	0.009766
22.590	0.009766
22.600	0.009766
22.610	0.009766
22.620	0.009766
22.630	0.009766
22.640	0.009766
22.650	0.009766
22.660	0.009766
22.670	0.009766
22.680	0.009766
22.690	0.009766
22.700	0.009766
22.710	0.009766
22.720	0.009766
22.730	0.009766
22.740	0.009766
22.750	0.009766
22.760	0.009766
22.770	0.009766
22.780	0.009766
22.790	0.009766
22.800	0.009766
22.810	0.009766
22.820	0.009766
22.830	0.009766
22.840	0.009766
22.850	0.009766
22.860	0.009766
22.870	0.009766
22.880	0.009766
22.890	0.009766
22.900	0.009766
22.910	0.009766
22.920	0.009766
22.930	0.009766
22.940	0.009766
22.950	0.009766
22.960	0.009766
22.970	0.009766
22.980	0.009766
22.990	0.009766
23.000	0.009766
23.010	0.009766
23.020	0.009766
23.030	0.009766
23.040	0.009766
23.050	0.009766
23.060	0.009766
23.070	0.009766
23.080	0.009766
23.090	0.009766
23.100	0.009766
23.110	0.009766
23.120	0.009766
23.130	0.009766
23.140	0.009766
23.150	0.009766
23.160	0.009766
23.170	0.009766
23.180	0.009766
23.190	0.009766
23.200	0.009766
23.210	0.009766
23.220	0.009766
23.230	0.009766
23.240	0.009766
23.250	0.009766
23.260	0.009766
23.270	0.009766
23.280	0.009766
23.290	0.009766
23.300	0.009766
23.310	0.009766
23.320	0.009766
23.330	0.009766
23.340	0.009766
23.350	0.009766
23.360	0.009766
23.370	0.009766
23.380	0.009766
23.390	0.009766
23.400	0.009766
23.410	0.009766
23.420	0.009766
23.430	0.009766
23.440	0.009766
23.450	0.009766
23.460	0.009766
23.470	0.009766
23.480	0.009766
23.490	0.009766
23.500	0.009766
23.510	0.009766
23.520	0.009766
23.530	0.009766
23.540	0.009766
23.550	0.009766
23.560	0.009766
23.570	0.009766
23.580	0.009766
23.590	0.009766
23.600	0.009766
23.610	0.009766
23.620	0.009766
23.630	0.009766
23.640	0.009766
23.650	0.009766
23.660	0.009766
23.670	0.009766
23.680	0.009766
23.690	0.009766
23.700	0.009766
23.710	0.009766
23.720	0.009766
23.730	0.009766
23.740	0.009766
23.750	0.009766
23.760	0.009766
23.770	0.009766
23.780	0.009766
23.790	0.009766
23.800	0.009766
23.810	0.009766
23.820	0.009766
23.830	0.009766
23.840	0.009766
23.850	0.009766
23.860	0.009766
23.870	0.009766
23.880	0.009766
23.890	0.009766
23.900	0.009766
23.910	0.009766
23.920	0.009766
23.930	0.009766
23.940	0.009766
23.950	0.009766
23.960	0.009766
23.970	0.009766
23.980	0.009766
23.990	0.009766
24.000	0.009766
24.010	0.009766
24.020	0.009766
24.030	0.009766
24.040	0.009766
24.050	0.009766
24.060	0.009766
24.070	0.009766
24.080	0.009766
24.090	0.009766
24.100	0.009766
24.110	0.009766
24.120	0.009766
24.130	0.009766
24.140	0.009766
24.150	0.009766
24.160	0.009766
24.170	0.009766
24.180	0.009766
24.190	0.009766
24.200	0.009766
24.210	0.009766
24.220	0.009766
24.230	0.009766
24.240	0.009766
24.250	0.009766
24.260	0.009766
24.270	0.009766
24.280	0.009766
24.290	0.009766
24.300	0.009766
24.310	0.009766
24.320	0.009766
24.330	0.009766
24.340	0.009766
24.350	0.009766
24.360	0.009766
24.370	0.009766
24.380	0.009766
24.390	0.009766
24.400	0.009766
24.410	0.009766
24.420	0.009766
24.430	0.009766
24.440	0.009766
24.450	0.009766
24.460	0.009766
24.470	0.009766
24.480	0.009766
24.490	0.009766
24.500	0.009766
24.510	0.009766
24.520	0.009766
24.530	0.009766
24.540	0.009766
24.550	0.009766
24.560	0.009766
24.570	0.009766
24.580	0.009766
24.590	0.009766
24.600	0.009766
24.610	0.009766
24.620	0.009766
24.630	0.009766
24.640	0.009766
24.650	0.009766
24.660	0.009766
24.670	0.009766
24.680	0.009766
24.690	0.009766
24.700	0.009766
24.710	0.009766
24.720	0.009766
24.730	0.009766
24.740	0.009766
24.750	0.009766
24.760	0.009766
24.770	0.009766
24.780	0.009766
24.790	0.009766
24.800	0.009766
24.810	0.009766
24.820	0.009766
24.830	0.009766
24.840	0.009766
24.850	0.009766
24.860	0.009766
24.870	0.009766
24.880	0.009766
24.890	0.009766
24.900	0.009766
24.910	0.009766
24.920	0.009766
24.930	0.009766
24.940	0.009766
24.950	0.009766
24.960	0.009766
24.970	0.009766
24.980	0.009766
24.990	0.009766
25.000	0.009766
25.010	0.009766
25.020	0.009766
25.030	0.009766
25.040	0.009766
25.050	0.009766
25.060	0.009766
25.070	0.009766
25.080	0.009766
25.090	0.009766
25.100	0.009766
25.110	0.009766
25.120	0.009766
25.130	0.009766
25.140	0.009766
25.150	0.009766
25.160	0.009766
25.170	0.009766
25.180	0.009766
25.190	0.009766
25.200	0.009766
25.210	0.009766
25.220	0.009766
25.230	0.009766
25.240	0.009766
25.250	0.009766
25.260	0.009766
25.270	0.009766
25.280	0.009766
25.290	0.009766
25.300	0.009766
25.310	0.009766
25.320	0.009766
25.330	0.009766
25.340	0.009766
25.350	0.009766
25.360	0.009766
25.370	0.009766
25.380	0.009766
25.390	0.009766
25.400	0.009766
25.410	0.009766
25.420	0.009766
25.430	0.009766
25.440	0.009766
25.450	0.009766
25.460	0.009766
25.470	0.009766
25.480	0.009766
25.490	0.009766
25.500	0.009766
25.510	0.009766
25.520	0.009766
25.530	0.009766
25.540	0.009766
25.550	0.009766
25.560	0.009766
25.570	0.009766
25.580	0.009766
25.590	0.009766
25.600	0.009766
25.610	0.009766
25.620	0.009766
25.630	0.009766
25.640	0.009766
25.650	0.009766
25.660	0.009766
25.670	0.009766
25.680	0.009766
25.690	0.009766
25.700	0.009766
25.710	0.009766
25.720	0.009766
25.730	0.009766
25.740	0.009766
25.750	0.009766
25.760	0.009766
25.770	0.009766
25.780	0.009766
25.790	0.009766
25.800	0.009766
25.810	0.009766
25.820	0.009766
25.830	0.009766
25.840	0.009766
25.850	0.009766
25.860	0.009766
25.870	0.009766
25.880	0.009766
25.890	0.009766
25.900	0.009766
25.910	0.009766
25.920	0.009766
25.930	0.009766
25.940	0.009766
25.950	0.009766
25.960	0.009766
25.970	0.009766
25.980	0.009766
25.990	0.009766
26.000	0.009766
26.010	0.009766
26.020	0.009766
26.030	0.009766
26.040	0.009766
26.050	0.009766
26.060	0.009766
26.070	0.009766
26.080	0.009766
26.090	0.009766
26.100	0.009766
26.110	0.009766
26.120	0.009766
26.130	0.009766
26.140	0.009766
26.150	0.009766
26.160	0.009766
26.170	0.009766
26.180	0.009766
26.190	0.009766
26.200	0.009766
26.210	0.009766
26.220	0.009766
26.230	0.009766
26.240	0.009766
26.250	0.009766
26.260	0.009766
26.270	0.009766
26.280	0.009766
26.290	0.009766
26.300	0.009766
26.310	0.009766
26.320	0.009766
26.330	0.009766
26.340	0.009766
26.350	0.009766
26.360	0.009766
26.370	0.009766
26.380	0.009766
26.390	0.009766
26.400	0.009766
26.410	0.009766
26.420	0.009766
26.430	0.009766
26.440	0.009766
26.450	0.009766
26.460	0.009766
26.470	0.009766
26.480	0.009766
26.490	0.009766
26.500	0.009766
26.510	0.009766
26.520	0.009766
26.530	0.009766
26.540	0.009766
26.550	0.009766
26.560	0.009766
26.570	0.009766
26.580	0.009766
26.590	0.009766
26.600	0.009766
26.610	0.009766
26.620	0.009766
26.630	0.009766
26.640	0.009766
26.650	0.009766
26.660	0.009766
26.670	0.009766
26.680	0.009766
26.690	0.009766
26.700	0.009766
26.710	0.009766
26.720	0.009766
26.730	0.009766
26.740	0.009766
26.750	0.009766
26.760	0.009766
26.770	0.009766
26.780	0.009766
26.790	0.009766
26.800	0.009766
26.810	0.009766
26.820	0.009766
26.830	0.009766
26.840	0.009766
26.850	0.009766
26.860	0.009766
26.870	0.009766
26.880	0.009766
26.890	0.009766
26.900	0.009766
26.910	0.009766
26.920	0.009766
26.930	0.009766
26.940	0.009766
26.950	0.009766
26.960	0.009766
26.970	0.009766
26.980	0.009766
26.990	0.009766
27.000	0.009766
27.010	0.009766
27.020	0.009766
27.030	0.009766
27.040	0.009766
27.050	0.009766
27.060	0.009766
27.070	0.009766
27.080	0.009766
27.090	0.009766
27.100	0.009766
27.110	0.009766
27.120	0.009766
27.130	0.009766
27.140	0.009766
27.150	0.009766
27.160	0.009766
27.170	0.009766
27.180	0.009766
27.190	0.009766
27.200	0.009766
27.210	0.009766
27.220	0.009766
27.230	0.009766
27.240	0.009766
27.250	0.009766
27.260	0.009766
27.270	0.009766
27.280	0.009766
27.290	0.009766
27.300	0.009766
27.310	0.009766
27.320	0.009766
27.330	0.009766
27.340	0.009766
27.350	0.009766
27.360	0.009766
27.370	0.009766
27.380	0.009766
27.390	0.009766
27.400	0.009766
27.410	0.009766
27.420	0.009766
27.430	0.009766
27.440	0.009766
27.450	0.009766
27.460	0.009766
27.470	0.009766
27.480	0.009766
27.490	0.009766
27.500	0.009766
27.510	0.009766
27.520	0.009766
27.530	0.009766
27.540	0.009766
27.550	0.009766
27.560	0.009766
27.570	0.009766
27.580	0.009766
27.590	0.009766
27.600	0.009766
27.610	0.009766
27.620	0.009766
27.630	0.009766
27.640	0.009766
27.650	0.009766
27.660	0.009766
27.670	0.009766
27.680	0.009766
27.690	0.009766
27.700	0.009766
27.710	0.009766
27.720	0.009766
27.730	0.009766
27.740	0.009766
27.750	0.009766
27.760	0.009766
27.770	0.009766
27.780	0.009766
27.790	0.009766
27.800	0.009766
27.810	0.009766
27.820	0.009766
27.830	0.009766
27.840	0.009766
27.850	0.009766
27.860	0.009766
27.870	0.009766
27.880	0.009766
27.890	0.009766
27.900	0.009766
27.910	0.009766
27.920	0.009766
27.930	0.009766
27.940	0.009766
27.950	0.009766
27.960	0.009766
27.970	0.009766
27.980	0.009766
27.990	0.009766
28.000	0.009766
28.010	0.009766
28.020	0.009766
28.030	0.009766
28.040	0.009766
28.050	0.009766
28.060	0.009766
28.070	0.009766
28.080	0.009766
28.090	0.009766
28.100	0.009766
28.110	0.009766
28.120	0.009766
28.130	0.009766
28.140	0.009766
28.150	0.009766
28.160	0.009766
28.170	0.009766
28.180	0.009766
28.190	0.009766
28.200	0.009766
28.210	0.009766
28.220	0.009766
28.230	0.009766
28.240	0.009766
28.250	0.009766
28.260	0.009766
28.270	0.009766
28.280	0.009766
28.290	0.009766
28.300	0.009766
28.310	0.009766
28.320	0.009766
28.330	0.009766
28.340	0.009766
28.350	0.009766
28.360	0.009766
28.370	0.009766
28.380	0.009766
28.390	0.009766
28.400	0.009766
28.410	0.009766
28.420	0.009766
28.430	0.009766
28.440	0.009766
28.450	0.009766
28.460	0.009766
28.470	0.009766
28.480	0.009766
28.490	0.009766
28.500	0.009766
28.510	0.009766
28.520	0.009766
28.530	0.009766
28.540	0.009766
28.550	0.009766
28.560	0.009766
28.570	0.009766
28.580	0.009766
28.590	0.009766
28.600	0.009766
28.610	0.009766
28.620	0.009766
28.630	0.009766
28.640	0.009766
28.650	0.009766
28.660	0.009766
28.670	0.009766
28.680	0.009766
28.690	0.009766
28.700	0.009766
28.710	0.009766
28.720	0.009766
28.730	0.009766
28.740	0.009766
28.750	0.009766
28.760	0.009766
28.770	0.009766
28.780	0.009766
28.790	0.009766
28.800	0.009766
28.810	0.009766
28.820	0.009766
28.830	0.009766
28.840	0.009766
28.850	0.009766
28.860	0.009766
28.870	0.009766
28.880	0.009766
28.890	0.009766
28.900	0.009766
28.910	0.009766
28.920	0.009766
28.930	0.009766
28.940	0.009766
28.950	0.009766
28.960	0.009766
28.970	0.009766
28.980	0.009766
28.990	0.009766
29.000	0.009766
29.010	0.009766
29.020	0.009766
29.030	0.009766
29.040	0.009766
29.050	0.009766
29.060	0.009766
29.070	0.009766
29.080	0.009766
29.090	0.009766
29.100	0.009766
29.110	0.009766
29.120	0.009766
29.130	0.009766
29.140	0.009766
29.150	0.009766
29.160	0.009766
29.170	0.009766
29.180	0.009766
29.190	0.009766
29.200	0.009766
29.210	0.009766
29.220	0.009766
29.230	0.009766
29.240	0.009766
29.250	0.009766
29.260	0.009766
29.270	0.009766
29.280	0.009766
29.290	0.009766
29.300	0.009766
29.310	0.009766
29.320	0.009766
29.330	0.009766
29.340	0.009766
29.350	0.009766
29.360	0.009766
29.370	0.009766
29.380	0.009766
29.390	0.009766
29.400	0.009766
29.410	0.009766
29.420	0.009766
29.430	0.009766
29.440	0.009766
29.450	0.009766
29.460	0.009766
29.470	0.009766
29.480	0.009766
29.490	0.009766
29.500	0.009766
29.510	0.009766
29.520	0.009766
29.530	0.009766
29.540	0.009766
29.550	0.009766
29.560	0.009766
29.570	0.009766
29.580	0.009766
29.590	0.009766
29.600	0.009766
29.610	0.009766
29.620	0.009766
29.630	0.009766
29.640	0.009766
29.650	0.009766
29.660	0.009766
29.670	0.009766
29.680	0.009766
29.690	0.009766
29.700	0.009766
29.710	0.009766
29.720	0.009766
29.730	0.009766
29.740	0.009766
29.750	0.009766
29.760	0.009766
29.770	0.009766
29.780	0.009766
29.790	0.009766
29.800	0.009766
29.810	0.009766
29.820	0.009766
29.830	0.009766
29.840	0.009766
29.850	0.009766
29.860	0.009766
29.870	0.009766
29.880	0.009766
29.890	0.009766
29.900	0.009766
29.910	0.009766
29.920	0.009766
29.930	0.009766
29.940	0.009766
29.950	0.009766
29.960	0.009766
29.970	0.009766
29.980	0.009766
29.990	0.009766
30.000	0.009766
30.010	0.009766
30.020	0.009766
30.030	0.009766
30.040	0.009766
30.050	0.009766
30.060	0.009766
30.070	0.009766
30.080	0.009766
30.090	0.009766
30.100	0.009766
30.110	0.009766
30.120	0.009766
30.130	0.009766
30.140	0.009766
30.150	0.009766
30.160	0.009766
30.170	0.009766
30.180	0.009766
30.190	0.009766
30.200	0.009766
30.210	0.009766
30.220	0.009766
30.230	0.009766
30.240	0.009766
30.250	0.009766
30.260	0.009766
30.270	0.009766
30.280	0.009766
30.290	0.009766
30.300	0.009766
30.310	0.009766
30.320	0.009766
30.330	0.009766
30.340	0.009766
30.350	0.009766
30.360	0.009766
30.370	0.009766
30.380	0.009766
30.390	0.009766
30.400	0.009766
30.410	0.009766
30.420	0.009766
30.430	0.009766
30.440	0.009766
30.450	0.009766
30.460	0.009766
30.470	0.009766
30.480	0.009766
30.490	0.009766
30.500	0.009766
30.510	0.009766
30.520	0.009766
30.530	0.009766
30.540	0.009766
30.550	0.009766
30.560	0.009766
30.570	0.009766
30.580	0.009766
30.590	0.009766
30.600	0.009766
30.610	0.009766
30.620	0.009766
30.630	0.009766
30.640	0.009766
30.650	0.009766
30.660	0.009766
30.670	0.009766
30.680	0.009766
30.690	0.009766
30.700	0.009766
30.710	0.009766
30.720	0.009766
30.730	0.009766
30.740	0.009766
30.750	0.009766
30.760	0.009766
30.770	0.009766
30.780	0.009766
30.790	0.009766
30.800	0.009766
30.810	0.009766
30.820	0.009766
30.830	0.009766
30.840	0.009766
30.850	0.009766
30.860	0.009766
30.870	0.009766
30.880	0.009766
30.890	0.009766
30.900	0.009766
30.910	0.009766
30.920	0.009766
30.930	0.009766
30.940	0.009766
30.950	0.009766
30.960	0.009766
30.970	0.009766
30.980	0.009766
30.990	0.009766
31.000	0.009766
31.010	0.009766
31.020	0.009766
31.030	0.009766
